overall_rank,player_name,position,team,predicted_points,raw_vor,vor,schedule_adjusted_vor
318,Tucker Fisk,TE,LAC,30.0,-111.5,-133.79999999999998,-133.79999999999998
319,Zach Davidson,TE,BUF,30.0,-111.5,-133.79999999999998,-133.79999999999998
320,E.J. Jenkins,TE,PHI,30.0,-111.5,-133.79999999999998,-133.79999999999998
321,Tip Reiman,TE,ARI,30.0,-111.5,-133.79999999999998,-133.79999999999998
322,Devin Culp,TE,TB,30.0,-111.5,-133.79999999999998,-133.79999999999998
323,Jared Wiley,TE,KC,30.0,-111.5,-133.79999999999998,-133.79999999999998
324,Brevyn Spann-Ford,TE,DAL,30.0,-111.5,-133.79999999999998,-133.79999999999998
325,Ben Sims,TE,GB,30.0,-111.5,-133.79999999999998,-133.79999999999998
326,Brevin Jordan,TE,HOU,30.0,-111.5,-133.79999999999998,-133.79999999999998
327,Quintin Morris,TE,BUF,30.0,-111.5,-133.79999999999998,-133.79999999999998
328,John Bates,TE,WAS,30.0,-111.5,-133.79999999999998,-133.79999999999998
329,Feleipe Franks,TE,CAR,30.0,-111.5,-133.79999999999998,-133.79999999999998
330,Jack Stoll,TE,MIA,30.0,-111.5,-133.79999999999998,-133.79999999999998
331,Jeremy Ruckert,TE,NYJ,30.0,-111.5,-133.79999999999998,-133.79999999999998
332,Luke Farrell,TE,JAX,30.0,-111.5,-133.79999999999998,-133.79999999999998
333,Hunter Long,TE,LA,30.0,-111.5,-133.79999999999998,-133.79999999999998
334,Greg Dulcich,TE,NYG,30.0,-111.5,-133.79999999999998,-133.79999999999998
335,Andrew Ogletree,TE,IND,30.0,-111.5,-133.79999999999998,-133.79999999999998
336,Connor Heyward,TE,PIT,30.0,-111.5,-133.79999999999998,-133.79999999999998
337,Cam Grandy,TE,CIN,30.0,-111.5,-133.79999999999998,-133.79999999999998
338,John FitzPatrick,TE,GB,30.0,-111.5,-133.79999999999998,-133.79999999999998
339,Peyton Hendershot,TE,KC,30.0,-111.5,-133.79999999999998,-133.79999999999998
340,Kenny Yeboah,TE,NYJ,30.0,-111.5,-133.79999999999998,-133.79999999999998
341,Shane Zylstra,TE,DET,30.0,-111.5,-133.79999999999998,-133.79999999999998
342,David Martin-Robinson,TE,TEN,30.0,-111.5,-133.79999999999998,-133.79999999999998
343,Tyler Higbee,TE,LA,30.0,-111.5,-133.79999999999998,-133.79999999999998
344,Dallin Holker,TE,NO,30.0,-111.5,-133.79999999999998,-133.79999999999998
345,Ian Thomas,TE,CAR,30.0,-111.5,-133.79999999999998,-133.79999999999998
346,Blake Whiteheart,TE,CLE,30.0,-111.5,-133.79999999999998,-133.79999999999998
347,Julian Hill,TE,MIA,30.0,-111.5,-133.79999999999998,-133.79999999999998
348,Baylor Cupp,TE,KC,30.0,-111.5,-133.79999999999998,-133.79999999999998
349,Luke Musgrave,TE,GB,30.0,-111.5,-133.79999999999998,-133.79999999999998
350,Davis Allen,TE,LA,30.0,-111.5,-133.79999999999998,-133.79999999999998
351,Will Mallory,TE,IND,30.0,-111.5,-133.79999999999998,-133.79999999999998
352,Marcedes Lewis,TE,CHI,30.0,-111.5,-133.79999999999998,-133.79999999999998
353,Daniel Bellinger,TE,NYG,30.0,-111.5,-133.79999999999998,-133.79999999999998
354,Gerald Everett,TE,CHI,30.0,-111.5,-133.79999999999998,-133.79999999999998
355,Brenden Bates,TE,CLE,30.0,-111.5,-133.79999999999998,-133.79999999999998
356,Harrison Bryant,TE,LV,30.0,-111.5,-133.79999999999998,-133.79999999999998
357,Joseph Fortson,TE,KC,30.0,-111.5,-133.79999999999998,-133.79999999999998
358,Hayden Hurst,TE,LAC,30.0,-111.5,-133.79999999999998,-133.79999999999998
359,Durham Smythe,TE,MIA,30.0,-111.5,-133.79999999999998,-133.79999999999998
360,Josiah Deguara,TE,JAX,30.0,-111.5,-133.79999999999998,-133.79999999999998
361,Ross Dwelley,TE,ATL,30.0,-111.5,-133.79999999999998,-133.79999999999998
362,Jordan Matthews,TE,CAR,30.0,-111.5,-133.79999999999998,-133.79999999999998
363,John Shenker,TE,LV,30.0,-111.5,-133.79999999999998,-133.79999999999998
364,Jaheim Bell,TE,NE,30.0,-111.5,-133.79999999999998,-133.79999999999998
365,Brayden Willis,TE,SF,30.0,-111.5,-133.79999999999998,-133.79999999999998
366,Stephen Sullivan,TE,CAR,30.0,-111.5,-133.79999999999998,-133.79999999999998
367,Eric Saubert,TE,SF,30.0,-111.5,-133.79999999999998,-133.79999999999998
368,Charlie Woerner,TE,ATL,30.0,-111.5,-133.79999999999998,-133.79999999999998
369,Ben Sinnott,TE,WAS,30.0,-111.5,-133.79999999999998,-133.79999999999998
370,Chris Manhertz,TE,NYG,30.0,-111.5,-133.79999999999998,-133.79999999999998
371,Eric Tomlinson,TE,LAC,30.0,-111.5,-133.79999999999998,-133.79999999999998
372,Pharaoh Brown,TE,SEA,30.0,-111.5,-133.79999999999998,-133.79999999999998
373,Geoff Swaim,TE,CLE,30.0,-111.5,-133.79999999999998,-133.79999999999998
374,Charlie Kolar,TE,BAL,30.0,-111.5,-133.79999999999998,-133.79999999999998
375,MyCole Pruitt,TE,PIT,30.0,-111.5,-133.79999999999998,-133.79999999999998
376,Isiah Pacheco,RB,KC,135.1,-89.20000000000002,-133.8,-133.8
377,Marquez Valdes-Scantling,WR,NO,84.5,-112.0,-134.4,-134.4
378,Rashid Shaheed,WR,NO,81.8,-114.7,-137.64,-137.64
379,DeeJay Dallas,RB,ARI,131.8,-92.5,-138.75,-138.75
380,Cedric Tillman,WR,CLE,80.4,-116.1,-139.32,-139.32
381,Sterling Shepard,WR,TB,80.3,-116.2,-139.44,-139.44
382,Craig Reynolds,RB,DET,131.2,-93.10000000000002,-139.65000000000003,-139.65000000000003
383,Jordan Mims,RB,NO,131.2,-93.10000000000002,-139.65000000000003,-139.65000000000003
384,Jeff Wilson,RB,MIA,131.2,-93.10000000000002,-139.65000000000003,-139.65000000000003
385,Kenny McIntosh,RB,SEA,130.9,-93.4,-140.10000000000002,-140.10000000000002
386,Julius Chestnut,RB,TEN,130.9,-93.4,-140.10000000000002,-140.10000000000002
387,Tyler Boyd,WR,TEN,78.3,-118.2,-141.84,-141.84
388,Chris Olave,WR,NO,76.7,-119.8,-143.76,-143.76
389,Christian Kirk,WR,JAX,70.9,-125.6,-150.72,-150.72
390,Brandin Cooks,WR,DAL,69.6,-126.9,-152.28,-152.28
391,Dyami Brown,WR,WAS,67.4,-129.1,-154.92,-154.92
392,Troy Franklin,WR,DEN,67.1,-129.4,-155.28,-155.28
393,Kendrick Bourne,WR,NE,65.1,-131.4,-157.68,-157.68
394,Rashee Rice,WR,KC,64.9,-131.6,-157.92,-157.92
395,Lil'Jordan Humphrey,WR,DEN,64.3,-132.2,-158.64,-158.64
396,Curtis Samuel,WR,BUF,63.7,-132.8,-159.36,-159.36
397,Van Jefferson,WR,PIT,63.6,-132.9,-159.48,-159.48
398,Justin Watson,WR,KC,62.9,-133.6,-160.32,-160.32
399,Brandon Aiyuk,WR,SF,62.4,-134.1,-160.92,-160.92
400,Tyler Johnson,WR,LA,61.1,-135.4,-162.48,-162.48
401,Chris Rodriguez Jr.,RB,WAS,114.7,-109.60000000000001,-164.4,-164.4
402,Kendre Miller,RB,NO,114.0,-110.30000000000001,-165.45000000000002,-165.45000000000002
403,Mike Williams,WR,PIT,56.9,-139.6,-167.51999999999998,-167.51999999999998
404,Malik Washington,WR,MIA,56.8,-139.7,-167.64,-167.64
405,Kalif Raymond,WR,DET,56.5,-140.0,-168.0,-168.0
406,John Metchie III,WR,HOU,55.4,-141.1,-169.32,-169.32
407,Gabe Davis,WR,JAX,53.9,-142.6,-171.11999999999998,-171.11999999999998
408,Adonai Mitchell,WR,IND,53.8,-142.7,-171.23999999999998,-171.23999999999998
409,JuJu Smith-Schuster,WR,KC,53.1,-143.4,-172.08,-172.08
410,Jordan Whittington,WR,LA,52.5,-144.0,-172.79999999999998,-172.79999999999998
411,Cedrick Wilson Jr.,WR,NO,51.9,-144.6,-173.51999999999998,-173.51999999999998
412,Irvin Charles,WR,NYJ,50.0,-146.5,-175.79999999999998,-175.79999999999998
413,DJ Turner,WR,LV,50.0,-146.5,-175.79999999999998,-175.79999999999998
414,Laviska Shenault Jr.,WR,LAC,50.0,-146.5,-175.79999999999998,-175.79999999999998
415,Dee Eskridge,WR,MIA,50.0,-146.5,-175.79999999999998,-175.79999999999998
416,Devin Duvernay,WR,JAX,50.0,-146.5,-175.79999999999998,-175.79999999999998
417,K.J. Osborn,WR,WAS,50.0,-146.5,-175.79999999999998,-175.79999999999998
418,Jalen Reagor,WR,LAC,50.0,-146.5,-175.79999999999998,-175.79999999999998
419,Chris Blair,WR,ATL,50.0,-146.5,-175.79999999999998,-175.79999999999998
420,Tim Jones,WR,JAX,50.0,-146.5,-175.79999999999998,-175.79999999999998
421,Tylan Wallace,WR,BAL,50.0,-146.5,-175.79999999999998,-175.79999999999998
422,Malachi Corley,WR,NYJ,50.0,-146.5,-175.79999999999998,-175.79999999999998
423,Bo Melton,WR,GB,50.0,-146.5,-175.79999999999998,-175.79999999999998
424,Ihmir Smith-Marsette,WR,NYG,50.0,-146.5,-175.79999999999998,-175.79999999999998
425,Simi Fehoko,WR,LAC,50.0,-146.5,-175.79999999999998,-175.79999999999998
426,Austin Trammell,WR,JAX,50.0,-146.5,-175.79999999999998,-175.79999999999998
427,Ben Skowronek,WR,PIT,50.0,-146.5,-175.79999999999998,-175.79999999999998
428,Jaelon Darden,WR,SEA,50.0,-146.5,-175.79999999999998,-175.79999999999998
429,Kadarius Toney,WR,CLE,50.0,-146.5,-175.79999999999998,-175.79999999999998
430,Dareke Young,WR,SEA,50.0,-146.5,-175.79999999999998,-175.79999999999998
431,Mecole Hardman,WR,KC,50.0,-146.5,-175.79999999999998,-175.79999999999998
432,Tyquan Thornton,WR,KC,50.0,-146.5,-175.79999999999998,-175.79999999999998
433,Jalin Hyatt,WR,NYG,50.0,-146.5,-175.79999999999998,-175.79999999999998
434,Tyrell Shavers,WR,BUF,50.0,-146.5,-175.79999999999998,-175.79999999999998
435,Johnny Wilson,WR,PHI,50.0,-146.5,-175.79999999999998,-175.79999999999998
436,Jermaine Burton,WR,CIN,50.0,-146.5,-175.79999999999998,-175.79999999999998
437,Anthony Gould,WR,IND,50.0,-146.5,-175.79999999999998,-175.79999999999998
438,Javon Baker,WR,NE,50.0,-146.5,-175.79999999999998,-175.79999999999998
439,Jonathan Mingo,WR,DAL,50.0,-146.5,-175.79999999999998,-175.79999999999998
440,Trey Palmer,WR,TB,50.0,-146.5,-175.79999999999998,-175.79999999999998
441,Kameron Johnson,WR,TB,50.0,-146.5,-175.79999999999998,-175.79999999999998
442,Tyler Scott,WR,CHI,50.0,-146.5,-175.79999999999998,-175.79999999999998
443,Brycen Tremayne,WR,WAS,50.0,-146.5,-175.79999999999998,-175.79999999999998
444,Luke McCaffrey,WR,WAS,50.0,-146.5,-175.79999999999998,-175.79999999999998
445,Ryan Miller,WR,TB,50.0,-146.5,-175.79999999999998,-175.79999999999998
446,Rakim Jarrett,WR,TB,50.0,-146.5,-175.79999999999998,-175.79999999999998
447,Jake Bobo,WR,SEA,50.0,-146.5,-175.79999999999998,-175.79999999999998
448,Xavier Gipson,WR,NYJ,50.0,-146.5,-175.79999999999998,-175.79999999999998
449,Terrace Marshall Jr.,WR,LV,50.0,-146.5,-175.79999999999998,-175.79999999999998
450,Malik Heath,WR,GB,50.0,-146.5,-175.79999999999998,-175.79999999999998
451,Xavier Smith,WR,LA,50.0,-146.5,-175.79999999999998,-175.79999999999998
452,KhaDarel Hodge,WR,ATL,50.0,-146.5,-175.79999999999998,-175.79999999999998
453,Dante Pettis,WR,NO,50.0,-146.5,-175.79999999999998,-175.79999999999998
454,Erik Ezukanma,WR,MIA,50.0,-146.5,-175.79999999999998,-175.79999999999998
455,Jacob Cowing,WR,SF,50.0,-146.5,-175.79999999999998,-175.79999999999998
456,Ashton Dulin,WR,IND,50.0,-146.5,-175.79999999999998,-175.79999999999998
457,Bryce Ford-Wheaton,WR,NYG,50.0,-146.5,-175.79999999999998,-175.79999999999998
458,Grant DuBose,WR,MIA,50.0,-146.5,-175.79999999999998,-175.79999999999998
459,Charlie Jones,WR,CIN,50.0,-146.5,-175.79999999999998,-175.79999999999998
460,Nikko Remigio,WR,KC,50.0,-146.5,-175.79999999999998,-175.79999999999998
461,Ja'Lynn Polk,WR,NE,50.0,-146.5,-175.79999999999998,-175.79999999999998
462,Xavier Hutchinson,WR,HOU,50.0,-146.5,-175.79999999999998,-175.79999999999998
463,Jalen Brooks,WR,DAL,50.0,-146.5,-175.79999999999998,-175.79999999999998
464,Derius Davis,WR,LAC,50.0,-146.5,-175.79999999999998,-175.79999999999998
465,Jermaine Jackson,WR,NO,50.0,-146.5,-175.79999999999998,-175.79999999999998
466,Ronnie Bell,WR,SF,50.0,-146.5,-175.79999999999998,-175.79999999999998
467,Ramel Keyton,WR,LV,50.0,-146.5,-175.79999999999998,-175.79999999999998
468,Jamari Thrash,WR,CLE,50.0,-146.5,-175.79999999999998,-175.79999999999998
469,Xavier Weaver,WR,ARI,50.0,-146.5,-175.79999999999998,-175.79999999999998
470,Isaiah Williams,WR,CIN,50.0,-146.5,-175.79999999999998,-175.79999999999998
471,Ryan Flournoy,WR,DAL,50.0,-146.5,-175.79999999999998,-175.79999999999998
472,Mason Tipton,WR,NO,50.0,-146.5,-175.79999999999998,-175.79999999999998
473,Bryce Oliver,WR,TEN,50.0,-146.5,-175.79999999999998,-175.79999999999998
474,Casey Washington,WR,ATL,50.0,-146.5,-175.79999999999998,-175.79999999999998
475,Ainias Smith,WR,PHI,50.0,-146.5,-175.79999999999998,-175.79999999999998
476,Jha'Quan Jackson,WR,TEN,50.0,-146.5,-175.79999999999998,-175.79999999999998
477,Bub Means,WR,NO,50.0,-146.5,-175.79999999999998,-175.79999999999998
478,Steven Sims,WR,BAL,50.0,-146.5,-175.79999999999998,-175.79999999999998
479,Devontez Walker,WR,BAL,50.0,-146.5,-175.79999999999998,-175.79999999999998
480,Mike Woods,WR,CLE,50.0,-146.5,-175.79999999999998,-175.79999999999998
481,Skyy Moore,WR,KC,50.0,-146.5,-175.79999999999998,-175.79999999999998
482,John Ross,WR,PHI,50.0,-146.5,-175.79999999999998,-175.79999999999998
483,Zay Jones,WR,ARI,50.0,-146.5,-175.79999999999998,-175.79999999999998
484,Josh Reynolds,WR,JAX,50.0,-146.5,-175.79999999999998,-175.79999999999998
485,River Cracraft,WR,MIA,50.0,-146.5,-175.79999999999998,-175.79999999999998
486,Anthony Miller,WR,BAL,50.0,-146.5,-175.79999999999998,-175.79999999999998
487,Mason Kinsey,WR,TEN,50.0,-146.5,-175.79999999999998,-175.79999999999998
488,Kristian Wilkerson,WR,LV,50.0,-146.5,-175.79999999999998,-175.79999999999998
489,Collin Johnson,WR,CHI,50.0,-146.5,-175.79999999999998,-175.79999999999998
490,Kendric Pryor,WR,CIN,50.0,-146.5,-175.79999999999998,-175.79999999999998
491,Justyn Ross,WR,KC,50.0,-146.5,-175.79999999999998,-175.79999999999998
492,Kevin Austin Jr.,WR,NO,50.0,-146.5,-175.79999999999998,-175.79999999999998
493,David Bell,WR,CLE,50.0,-146.5,-175.79999999999998,-175.79999999999998
494,Scott Miller,WR,PIT,50.0,-146.5,-175.79999999999998,-175.79999999999998
495,Tanner Conner,WR,MIA,50.0,-146.5,-175.79999999999998,-175.79999999999998
496,Brandon Johnson,WR,PIT,50.0,-146.5,-175.79999999999998,-175.79999999999998
497,Deven Thompkins,WR,CAR,50.0,-146.5,-175.79999999999998,-175.79999999999998
498,Britain Covey,WR,PHI,50.0,-146.5,-175.79999999999998,-175.79999999999998
499,Tay Martin,WR,TEN,50.0,-146.5,-175.79999999999998,-175.79999999999998
500,Jahan Dotson,WR,PHI,50.0,-146.5,-175.79999999999998,-175.79999999999998
501,Trent Taylor,WR,SF,50.0,-146.5,-175.79999999999998,-175.79999999999998
502,Braxton Berrios,WR,MIA,50.0,-146.5,-175.79999999999998,-175.79999999999998
503,Robbie Chosen,WR,MIA,50.0,-146.5,-175.79999999999998,-175.79999999999998
504,Isaiah Hodgins,WR,NYG,50.0,-146.5,-175.79999999999998,-175.79999999999998
505,Trenton Irwin,WR,CAR,50.0,-146.5,-175.79999999999998,-175.79999999999998
506,Tom Kennedy,WR,DET,50.0,-146.5,-175.79999999999998,-175.79999999999998
507,Alex Bachman,WR,LV,50.0,-146.5,-175.79999999999998,-175.79999999999998
508,Parris Campbell,WR,PHI,50.0,-146.5,-175.79999999999998,-175.79999999999998
509,Marquise Brown,WR,KC,50.0,-146.5,-175.79999999999998,-175.79999999999998
510,Cody White,WR,SEA,50.0,-146.5,-175.79999999999998,-175.79999999999998
511,Dan Chisena,WR,CAR,50.0,-146.5,-175.79999999999998,-175.79999999999998
512,James Proche,WR,CLE,50.0,-146.5,-175.79999999999998,-175.79999999999998
513,DJ Chark,WR,LAC,50.0,-146.5,-175.79999999999998,-175.79999999999998
514,Jamison Crowder,WR,WAS,50.0,-146.5,-175.79999999999998,-175.79999999999998
515,Brandon Powell,WR,MIN,50.0,-146.5,-175.79999999999998,-175.79999999999998
516,Trent Sherfield,WR,MIN,50.0,-146.5,-175.79999999999998,-175.79999999999998
517,Chris Conley,WR,SF,50.0,-146.5,-175.79999999999998,-175.79999999999998
518,Robert Woods,WR,HOU,50.0,-146.5,-175.79999999999998,-175.79999999999998
519,Odell Beckham Jr.,WR,MIA,50.0,-146.5,-175.79999999999998,-175.79999999999998
520,Allen Robinson,WR,DET,50.0,-146.5,-175.79999999999998,-175.79999999999998
521,Nelson Agholor,WR,BAL,50.0,-146.5,-175.79999999999998,-175.79999999999998
522,DeAndre Carter,WR,CHI,50.0,-146.5,-175.79999999999998,-175.79999999999998
523,Treylon Burks,WR,TEN,50.0,-146.5,-175.79999999999998,-175.79999999999998
524,Patrick Taylor,RB,SF,95.0,-129.3,-193.95000000000002,-193.95000000000002
525,C.J. Ham,RB,MIN,94.7,-129.60000000000002,-194.40000000000003,-194.40000000000003
526,Patrick Ricard,RB,BAL,93.9,-130.4,-195.60000000000002,-195.60000000000002
527,Deuce Vaughn,RB,DAL,93.7,-130.60000000000002,-195.90000000000003,-195.90000000000003
528,Ronnie Rivers,RB,LA,93.7,-130.60000000000002,-195.90000000000003,-195.90000000000003
529,Will Shipley,RB,PHI,93.6,-130.70000000000002,-196.05,-196.05
530,Mike Boone,RB,CAR,93.6,-130.70000000000002,-196.05,-196.05
531,Scott Matlock,RB,LAC,93.5,-130.8,-196.20000000000002,-196.20000000000002
532,Rasheen Ali,RB,BAL,75.0,-149.3,-223.95000000000002,-223.95000000000002
533,Sione Vaki,RB,DET,75.0,-149.3,-223.95000000000002,-223.95000000000002
534,Adam Prentice,RB,NO,74.9,-149.4,-224.10000000000002,-224.10000000000002
535,Travis Homer,RB,CHI,74.9,-149.4,-224.10000000000002,-224.10000000000002
536,Sincere McCormick,RB,LV,74.8,-149.5,-224.25,-224.25
537,Christian McCaffrey,RB,SF,74.1,-150.20000000000002,-225.3,-225.3
538,Michael Carter,RB,ARI,57.0,-167.3,-250.95000000000002,-250.95000000000002
539,Aaron Shampklin,RB,PIT,56.3,-168.0,-252.0,-252.0
540,Tyler Badie,RB,DEN,56.3,-168.0,-252.0,-252.0
541,Raheem Blackshear,RB,CAR,56.2,-168.10000000000002,-252.15000000000003,-252.15000000000003
542,J.J. Taylor,RB,HOU,56.2,-168.10000000000002,-252.15000000000003,-252.15000000000003
543,Jonathon Brooks,RB,CAR,56.1,-168.20000000000002,-252.3,-252.3
544,Velus Jones Jr.,RB,CAR,37.5,-186.8,-280.20000000000005,-280.20000000000005
545,Myles Gaskin,RB,JAX,37.5,-186.8,-280.20000000000005,-280.20000000000005
546,Keaton Mitchell,RB,BAL,37.5,-186.8,-280.20000000000005,-280.20000000000005
547,Chris Collier,RB,LV,37.5,-186.8,-280.20000000000005,-280.20000000000005
548,Andrew Beck,RB,HOU,37.5,-186.8,-280.20000000000005,-280.20000000000005
549,Jonathan Ward,RB,PIT,37.5,-186.8,-280.20000000000005,-280.20000000000005
550,Reggie Gilliam,RB,BUF,37.5,-186.8,-280.20000000000005,-280.20000000000005
551,George Holani,RB,SEA,37.5,-186.8,-280.20000000000005,-280.20000000000005
552,Clyde Edwards-Helaire,RB,NO,37.5,-186.8,-280.20000000000005,-280.20000000000005
553,Jase McClellan,RB,ATL,37.5,-186.8,-280.20000000000005,-280.20000000000005
554,Jermar Jefferson,RB,DET,37.5,-186.8,-280.20000000000005,-280.20000000000005
555,Terrell Jennings,RB,NE,37.5,-186.8,-280.20000000000005,-280.20000000000005
556,Dalvin Cook,RB,DAL,37.5,-186.8,-280.20000000000005,-280.20000000000005
557,Tony Jones,RB,ARI,19.0,-205.3,-307.95000000000005,-307.95000000000005
558,Dylan Laube,RB,LV,18.8,-205.5,-308.25,-308.25
559,Tyreik McAllister,RB,LV,18.8,-205.5,-308.25,-308.25
560,Joshua Kelley,RB,TEN,18.8,-205.5,-308.25,-308.25
561,Darrynton Evans,RB,CHI,18.8,-205.5,-308.25,-308.25
562,Cody Schrader,RB,LA,18.8,-205.5,-308.25,-308.25
563,Ke'Shawn Vaughn,RB,SF,18.8,-205.5,-308.25,-308.25
564,Jacob Kibodi,RB,CLE,18.8,-205.5,-308.25,-308.25
565,British Brooks,RB,HOU,18.8,-205.5,-308.25,-308.25
566,Blake Watson,RB,DEN,18.8,-205.5,-308.25,-308.25
567,Kene Nwangwu,RB,NYJ,18.8,-205.5,-308.25,-308.25
568,Tyrion Davis-Price,RB,PHI,18.7,-205.60000000000002,-308.40000000000003,-308.40000000000003
569,MarShawn Lloyd,RB,GB,18.7,-205.60000000000002,-308.40000000000003,-308.40000000000003
