overall_rank,player_name,position,team,predicted_points,raw_vor,vor,schedule_adjusted_vor
330,Tyler Huntley,QB,MIA,60.66,-206.20000000000002,-185.58,-185.58
331,Blake Corum,RB,LA,33.5,-124.4,-186.60000000000002,-186.60000000000002
332,Ben Sims,TE,GB,8.200000000000001,-133.3,-186.62,-186.62
333,Andy Dalton,QB,CAR,58.96,-207.9,-187.11,-187.11
334,Cam Grandy,TE,CIN,7.800000000000001,-133.7,-187.17999999999998,-187.17999999999998
335,Greg Dulcich,TE,NYG,7.8,-133.7,-187.17999999999998,-187.17999999999998
336,E.J. Jenkins,TE,PHI,7.7,-133.8,-187.32,-187.32
337,Hassan Haskins,RB,LAC,32.8,-125.10000000000001,-187.65,-187.65
338,Derius Davis,WR,LAC,40.1,-156.4,-187.68,-187.68
339,Kimani Vidal,RB,LAC,32.7,-125.2,-187.8,-187.8
340,D'Onta Foreman,RB,CLE,32.6,-125.30000000000001,-187.95000000000002,-187.95000000000002
341,Will Mallory,TE,IND,6.9,-134.6,-188.43999999999997,-188.43999999999997
342,Khalil Herbert,RB,CIN,31.5,-126.4,-189.60000000000002,-189.60000000000002
343,Chris Rodriguez Jr.,RB,WAS,31.5,-126.4,-189.60000000000002,-189.60000000000002
344,Josh Reynolds,WR,JAX,38.4,-158.1,-189.72,-189.72
345,Robert Woods,WR,HOU,38.3,-158.2,-189.83999999999997,-189.83999999999997
346,Dallin Holker,TE,NO,5.1,-136.4,-190.96,-190.96
347,Ryan Miller,WR,TB,36.8,-159.7,-191.64,-191.64
348,Josiah Deguara,TE,JAX,4.4,-137.1,-191.93999999999997,-191.93999999999997
349,Patrick Taylor,RB,SF,29.8,-128.1,-192.14999999999998,-192.14999999999998
350,Tylan Wallace,WR,BAL,36.300000000000004,-160.2,-192.23999999999998,-192.23999999999998
351,Jaheim Bell,TE,NE,4.0,-137.5,-192.5,-192.5
352,Zamir White,RB,LV,29.3,-128.6,-192.89999999999998,-192.89999999999998
353,Michael Burton,RB,DEN,29.3,-128.6,-192.89999999999998,-192.89999999999998
354,Ian Thomas,TE,CAR,3.7,-137.8,-192.92000000000002,-192.92000000000002
355,Jalen Brooks,WR,DAL,35.7,-160.8,-192.96,-192.96
356,Kendre Miller,RB,NO,29.1,-128.8,-193.20000000000002,-193.20000000000002
357,Malik Willis,QB,GB,51.800000000000004,-215.06,-193.554,-193.554
358,Trey Palmer,WR,TB,35.2,-161.3,-193.56,-193.56
359,Shane Zylstra,TE,DET,3.2,-138.3,-193.62,-193.62
360,JaMycal Hasty,RB,NE,28.8,-129.1,-193.64999999999998,-193.64999999999998
361,Jack Stoll,TE,MIA,3.0,-138.5,-193.89999999999998,-193.89999999999998
362,Luke McCaffrey,WR,WAS,34.8,-161.7,-194.04,-194.04
363,Eric Tomlinson,TE,LAC,2.9000000000000004,-138.6,-194.04,-194.04
364,Ty Chandler,RB,MIN,28.400000000000002,-129.5,-194.25,-194.25
365,Brevin Jordan,TE,HOU,2.7,-138.8,-194.32,-194.32
366,Feleipe Franks,TE,CAR,2.2,-139.3,-195.02,-195.02
367,Geoff Swaim,TE,CLE,1.7000000000000002,-139.8,-195.72,-195.72
368,Jared Wiley,TE,KC,1.7000000000000002,-139.8,-195.72,-195.72
369,John Shenker,TE,LV,1.7000000000000002,-139.8,-195.72,-195.72
370,David Martin-Robinson,TE,TEN,1.6,-139.9,-195.85999999999999,-195.85999999999999
371,Mecole Hardman,WR,KC,33.2,-163.3,-195.96,-195.96
372,Joseph Fortson,TE,KC,1.5,-140.0,-196.0,-196.0
373,Zach Davidson,TE,BUF,1.5,-140.0,-196.0,-196.0
374,Ross Dwelley,TE,ATL,1.5,-140.0,-196.0,-196.0
375,Sincere McCormick,RB,LV,27.200000000000003,-130.7,-196.04999999999998,-196.04999999999998
376,John FitzPatrick,TE,GB,1.2,-140.3,-196.42000000000002,-196.42000000000002
377,Marcedes Lewis,TE,CHI,1.2,-140.3,-196.42000000000002,-196.42000000000002
378,Hunter Luepke,RB,DAL,26.900000000000002,-131.0,-196.5,-196.5
379,Ja'Lynn Polk,WR,NE,32.699999999999996,-163.8,-196.56,-196.56
380,Jaylen Wright,RB,MIA,26.7,-131.20000000000002,-196.8,-196.8
381,Jonathan Mingo,WR,DAL,32.2,-164.3,-197.16,-197.16
382,KhaDarel Hodge,WR,ATL,32.1,-164.4,-197.28,-197.28
383,Alec Ingold,RB,MIA,26.3,-131.6,-197.39999999999998,-197.39999999999998
384,Dante Pettis,WR,NO,32.0,-164.5,-197.4,-197.4
385,Jordan Mims,RB,NO,26.1,-131.8,-197.70000000000002,-197.70000000000002
386,Malik Heath,WR,GB,31.700000000000003,-164.8,-197.76000000000002,-197.76000000000002
387,Brenden Bates,TE,CLE,0.0,-141.5,-198.1,-198.1
388,Baylor Cupp,TE,KC,0.0,-141.5,-198.1,-198.1
389,Stephen Sullivan,TE,CAR,0.0,-141.5,-198.1,-198.1
390,Jordan Matthews,TE,CAR,0.0,-141.5,-198.1,-198.1
391,Brayden Willis,TE,SF,0.0,-141.5,-198.1,-198.1
392,Marcus Mariota,QB,WAS,45.760000000000005,-221.10000000000002,-198.99000000000004,-198.99000000000004
393,Jacoby Brissett,QB,NE,45.24,-221.62,-199.458,-199.458
394,Jake Bobo,WR,SEA,29.7,-166.8,-200.16,-200.16
395,Michael Penix Jr.,QB,ATL,44.1,-222.76000000000002,-200.484,-200.484
396,Carson Steele,RB,KC,23.900000000000002,-134.0,-201.0,-201.0
397,Jamison Crowder,WR,WAS,28.2,-168.3,-201.96,-201.96
398,Kenny McIntosh,RB,SEA,22.4,-135.5,-203.25,-203.25
399,Kevin Austin Jr.,WR,NO,27.0,-169.5,-203.4,-203.4
400,Bub Means,WR,NO,26.8,-169.7,-203.64,-203.64
401,DeeJay Dallas,RB,ARI,21.0,-136.9,-205.35000000000002,-205.35000000000002
402,Craig Reynolds,RB,DET,20.900000000000002,-137.0,-205.5,-205.5
403,Mason Tipton,WR,NO,23.9,-172.6,-207.11999999999998,-207.11999999999998
404,Xavier Hutchinson,WR,HOU,23.7,-172.8,-207.36,-207.36
405,Eric Gray,RB,NYG,19.3,-138.6,-207.89999999999998,-207.89999999999998
406,Bo Melton,WR,GB,22.500000000000004,-174.0,-208.79999999999998,-208.79999999999998
407,Trent Sherfield,WR,MIN,22.3,-174.2,-209.04,-209.04
408,Ronnie Rivers,RB,LA,18.3,-139.6,-209.39999999999998,-209.39999999999998
409,Rakim Jarrett,WR,TB,21.400000000000002,-175.1,-210.11999999999998,-210.11999999999998
410,Joshua Dobbs,QB,SF,30.839999999999996,-236.02,-212.418,-212.418
411,Devin Duvernay,WR,JAX,19.200000000000003,-177.3,-212.76000000000002,-212.76000000000002
412,Ashton Dulin,WR,IND,19.2,-177.3,-212.76000000000002,-212.76000000000002
413,Will Shipley,RB,PHI,15.7,-142.20000000000002,-213.3,-213.3
414,K.J. Osborn,WR,WAS,18.7,-177.8,-213.36,-213.36
415,Ryan Flournoy,WR,DAL,18.200000000000003,-178.3,-213.96,-213.96
416,Marquise Brown,WR,KC,18.1,-178.4,-214.08,-214.08
417,Tanner McKee,QB,PHI,28.82,-238.04000000000002,-214.23600000000002,-214.23600000000002
418,Ainias Smith,WR,PHI,17.7,-178.8,-214.56,-214.56
419,Simi Fehoko,WR,LAC,16.6,-179.9,-215.88,-215.88
420,Zay Jones,WR,ARI,16.400000000000002,-180.1,-216.11999999999998,-216.11999999999998
421,Xavier Gipson,WR,NYJ,16.4,-180.1,-216.11999999999998,-216.11999999999998
422,DeAndre Carter,WR,CHI,16.2,-180.3,-216.36,-216.36
423,C.J. Ham,RB,MIN,13.5,-144.4,-216.60000000000002,-216.60000000000002
424,Julius Chestnut,RB,TEN,13.3,-144.6,-216.89999999999998,-216.89999999999998
425,Bryce Oliver,WR,TEN,15.500000000000002,-181.0,-217.2,-217.2
426,Kenny Pickett,QB,PHI,25.14,-241.72000000000003,-217.54800000000003,-217.54800000000003
427,Parris Campbell,WR,PHI,15.0,-181.5,-217.79999999999998,-217.79999999999998
428,Johnny Wilson,WR,PHI,14.8,-181.7,-218.04,-218.04
429,Laviska Shenault Jr.,WR,LAC,14.7,-181.8,-218.16,-218.16
430,Jermaine Burton,WR,CIN,14.700000000000001,-181.8,-218.16,-218.16
431,Jalen Reagor,WR,LAC,14.7,-181.8,-218.16,-218.16
432,Odell Beckham Jr.,WR,MIA,14.5,-182.0,-218.4,-218.4
433,Jalin Hyatt,WR,NYG,14.2,-182.3,-218.76000000000002,-218.76000000000002
434,Brandon Powell,WR,MIN,14.1,-182.4,-218.88,-218.88
435,Tyrell Shavers,WR,BUF,13.9,-182.6,-219.11999999999998,-219.11999999999998
436,Deuce Vaughn,RB,DAL,11.8,-146.1,-219.14999999999998,-219.14999999999998
437,Chris Conley,WR,SF,13.6,-182.9,-219.48,-219.48
438,River Cracraft,WR,MIA,13.600000000000001,-182.9,-219.48,-219.48
439,Mike Woods,WR,CLE,13.5,-183.0,-219.6,-219.6
440,Tony Jones,RB,ARI,11.5,-146.4,-219.60000000000002,-219.60000000000002
441,Patrick Ricard,RB,BAL,11.2,-146.70000000000002,-220.05,-220.05
442,DJ Chark,WR,LAC,13.1,-183.4,-220.08,-220.08
443,Desmond Ridder,QB,LV,21.92,-244.94,-220.446,-220.446
444,Jacob Cowing,WR,SF,12.7,-183.8,-220.56,-220.56
445,Jeff Wilson,RB,MIA,10.600000000000001,-147.3,-220.95000000000002,-220.95000000000002
446,Ben Skowronek,WR,PIT,11.9,-184.6,-221.51999999999998,-221.51999999999998
447,Scott Miller,WR,PIT,11.9,-184.6,-221.51999999999998,-221.51999999999998
448,Tay Martin,WR,TEN,11.9,-184.6,-221.51999999999998,-221.51999999999998
449,Clyde Edwards-Helaire,RB,NO,10.0,-147.9,-221.85000000000002,-221.85000000000002
450,Tyrod Taylor,QB,NYJ,20.06,-246.8,-222.12,-222.12
451,Jimmy Garoppolo,QB,LA,19.86,-247.0,-222.3,-222.3
452,Tyler Badie,RB,DEN,9.4,-148.5,-222.75,-222.75
453,Joe Milton III,QB,NE,19.240000000000002,-247.62,-222.858,-222.858
454,Britain Covey,WR,PHI,10.4,-186.1,-223.32,-223.32
455,Kristian Wilkerson,WR,LV,9.8,-186.7,-224.04,-224.04
456,Sione Vaki,RB,DET,8.1,-149.8,-224.70000000000002,-224.70000000000002
457,Raheem Blackshear,RB,CAR,8.0,-149.9,-224.85000000000002,-224.85000000000002
458,Devontez Walker,WR,BAL,9.1,-187.4,-224.88,-224.88
459,Tyquan Thornton,WR,KC,8.7,-187.8,-225.36,-225.36
460,Jonathon Brooks,RB,CAR,7.500000000000001,-150.4,-225.60000000000002,-225.60000000000002
461,Dorian Thompson-Robinson,QB,CLE,15.8,-251.06,-225.954,-225.954
462,Mitchell Trubisky,QB,BUF,15.259999999999998,-251.60000000000002,-226.44000000000003,-226.44000000000003
463,Keaton Mitchell,RB,BAL,6.800000000000001,-151.1,-226.64999999999998,-226.64999999999998
464,Scott Matlock,RB,LAC,6.8,-151.1,-226.64999999999998,-226.64999999999998
465,Charlie Jones,WR,CIN,7.5,-189.0,-226.79999999999998,-226.79999999999998
466,Treylon Burks,WR,TEN,7.5,-189.0,-226.79999999999998,-226.79999999999998
467,Dee Eskridge,WR,MIA,7.4,-189.1,-226.92,-226.92
468,Malachi Corley,WR,NYJ,7.2,-189.3,-227.16,-227.16
469,Travis Homer,RB,CHI,6.3999999999999995,-151.5,-227.25,-227.25
470,J.J. Taylor,RB,HOU,6.4,-151.5,-227.25,-227.25
471,Terrace Marshall Jr.,WR,LV,7.1000000000000005,-189.4,-227.28,-227.28
472,Tim Jones,WR,JAX,7.1,-189.4,-227.28,-227.28
473,Tim Boyle,QB,NYG,13.940000000000001,-252.92000000000002,-227.62800000000001,-227.62800000000001
474,Nikko Remigio,WR,KC,6.800000000000001,-189.7,-227.64,-227.64
475,Deven Thompkins,WR,CAR,6.7,-189.8,-227.76000000000002,-227.76000000000002
476,Dan Chisena,WR,CAR,6.7,-189.8,-227.76000000000002,-227.76000000000002
477,Kene Nwangwu,RB,NYJ,6.0,-151.9,-227.85000000000002,-227.85000000000002
478,Mike Boone,RB,CAR,5.9,-152.0,-228.0,-228.0
479,Tommy DeVito,QB,NYG,13.480000000000002,-253.38000000000002,-228.04200000000003,-228.04200000000003
480,Cody White,WR,SEA,6.4,-190.1,-228.11999999999998,-228.11999999999998
481,Jake Haener,QB,NO,13.24,-253.62,-228.258,-228.258
482,Xavier Smith,WR,LA,6.2,-190.3,-228.36,-228.36
483,Alex Bachman,WR,LV,6.1,-190.4,-228.48,-228.48
484,Ihmir Smith-Marsette,WR,NYG,6.0,-190.5,-228.6,-228.6
485,Bryce Ford-Wheaton,WR,NYG,6.0,-190.5,-228.6,-228.6
486,Allen Robinson,WR,DET,6.0,-190.5,-228.6,-228.6
487,Austin Trammell,WR,JAX,6.0,-190.5,-228.6,-228.6
488,Trey Lance,QB,DAL,12.74,-254.12,-228.708,-228.708
489,David Bell,WR,CLE,5.7,-190.8,-228.96,-228.96
490,Jacob Kibodi,RB,CLE,4.9,-153.0,-229.5,-229.5
491,Jamari Thrash,WR,CLE,5.2,-191.3,-229.56,-229.56
492,James Proche,WR,CLE,5.1,-191.4,-229.68,-229.68
493,Tanner Conner,WR,MIA,4.6,-191.9,-230.28,-230.28
494,Trenton Irwin,WR,CAR,4.5,-192.0,-230.39999999999998,-230.39999999999998
495,Jermar Jefferson,RB,DET,4.2,-153.70000000000002,-230.55,-230.55
496,Ronnie Bell,WR,SF,4.2,-192.3,-230.76,-230.76
497,Dalvin Cook,RB,DAL,4.0,-153.9,-230.85000000000002,-230.85000000000002
498,Mason Kinsey,WR,TEN,3.7,-192.8,-231.36,-231.36
499,Davis Mills,QB,HOU,9.580000000000002,-257.28000000000003,-231.55200000000002,-231.55200000000002
500,Anthony Gould,WR,IND,3.3000000000000003,-193.2,-231.83999999999997,-231.83999999999997
501,Blake Watson,RB,DEN,3.3000000000000003,-154.6,-231.89999999999998,-231.89999999999998
502,Terrell Jennings,RB,NE,3.3,-154.6,-231.89999999999998,-231.89999999999998
503,Isaiah Hodgins,WR,NYG,3.2,-193.3,-231.96,-231.96
504,Jase McClellan,RB,ATL,3.2,-154.70000000000002,-232.05,-232.05
505,Grant DuBose,WR,MIA,3.0999999999999996,-193.4,-232.07999999999998,-232.07999999999998
506,Rasheen Ali,RB,BAL,3.1,-154.8,-232.20000000000002,-232.20000000000002
507,Velus Jones Jr.,RB,CAR,2.9000000000000004,-155.0,-232.5,-232.5
508,Chris Blair,WR,ATL,2.7,-193.8,-232.56,-232.56
509,MarShawn Lloyd,RB,GB,2.8,-155.1,-232.64999999999998,-232.64999999999998
510,Isaiah Williams,WR,CIN,2.6,-193.9,-232.68,-232.68
511,Anthony Miller,WR,BAL,2.6,-193.9,-232.68,-232.68
512,Casey Washington,WR,ATL,2.4000000000000004,-194.1,-232.92,-232.92
513,Skylar Thompson,QB,MIA,7.880000000000001,-258.98,-233.08200000000002,-233.08200000000002
514,Javon Baker,WR,NE,2.2,-194.3,-233.16,-233.16
515,Trent Taylor,WR,SF,2.1,-194.4,-233.28,-233.28
516,Brandon Johnson,WR,PIT,1.9,-194.6,-233.51999999999998,-233.51999999999998
517,Kendric Pryor,WR,CIN,1.9,-194.6,-233.51999999999998,-233.51999999999998
518,Jonathan Ward,RB,PIT,2.2,-155.70000000000002,-233.55,-233.55
519,Ramel Keyton,WR,LV,1.7000000000000002,-194.8,-233.76,-233.76
520,Myles Gaskin,RB,JAX,1.9999999999999998,-155.9,-233.85000000000002,-233.85000000000002
521,Bailey Zappe,QB,CLE,7.000000000000001,-259.86,-233.87400000000002,-233.87400000000002
522,John Ross,WR,PHI,1.6,-194.9,-233.88,-233.88
523,Collin Johnson,WR,CHI,1.6,-194.9,-233.88,-233.88
524,Jaelon Darden,WR,SEA,1.6,-194.9,-233.88,-233.88
525,Cody Schrader,RB,LA,1.9,-156.0,-234.0,-234.0
526,George Holani,RB,SEA,1.9,-156.0,-234.0,-234.0
527,Robbie Chosen,WR,MIA,1.5,-195.0,-234.0,-234.0
528,Tyler Scott,WR,CHI,1.5,-195.0,-234.0,-234.0
529,Chris Collier,RB,LV,1.8,-156.1,-234.14999999999998,-234.14999999999998
530,Jha'Quan Jackson,WR,TEN,1.3,-195.2,-234.23999999999998,-234.23999999999998
531,Aaron Shampklin,RB,PIT,1.7000000000000002,-156.20000000000002,-234.3,-234.3
532,Brandon Allen,QB,SF,6.360000000000001,-260.5,-234.45000000000002,-234.45000000000002
533,Kameron Johnson,WR,TB,1.1,-195.4,-234.48,-234.48
534,Brycen Tremayne,WR,WAS,0.8,-195.7,-234.83999999999997,-234.83999999999997
535,Tyreik McAllister,RB,LV,1.1,-156.8,-235.20000000000002,-235.20000000000002
536,Xavier Weaver,WR,ARI,0.0,-196.5,-235.79999999999998,-235.79999999999998
537,Dareke Young,WR,SEA,0.0,-196.5,-235.79999999999998,-235.79999999999998
538,Skyy Moore,WR,KC,0.0,-196.5,-235.79999999999998,-235.79999999999998
539,Erik Ezukanma,WR,MIA,0.0,-196.5,-235.79999999999998,-235.79999999999998
540,Justyn Ross,WR,KC,0.0,-196.5,-235.79999999999998,-235.79999999999998
541,Braxton Berrios,WR,MIA,0.0,-196.5,-235.79999999999998,-235.79999999999998
542,Steven Sims,WR,BAL,0.0,-196.5,-235.79999999999998,-235.79999999999998
543,Tom Kennedy,WR,DET,0.0,-196.5,-235.79999999999998,-235.79999999999998
544,Irvin Charles,WR,NYJ,0.0,-196.5,-235.79999999999998,-235.79999999999998
545,Reggie Gilliam,RB,BUF,0.7000000000000001,-157.20000000000002,-235.8,-235.8
546,Tyrion Davis-Price,RB,PHI,0.7000000000000001,-157.20000000000002,-235.8,-235.8
547,Jermaine Jackson,WR,NO,-0.1,-196.6,-235.92,-235.92
548,Carson Wentz,QB,KC,4.72,-262.14,-235.926,-235.926
549,Ke'Shawn Vaughn,RB,SF,0.4,-157.5,-236.25,-236.25
550,Kadarius Toney,WR,CLE,-0.4,-196.9,-236.28,-236.28
551,Darrynton Evans,RB,CHI,0.30000000000000004,-157.6,-236.39999999999998,-236.39999999999998
552,Joshua Kelley,RB,TEN,0.2,-157.70000000000002,-236.55,-236.55
553,British Brooks,RB,HOU,0.2,-157.70000000000002,-236.55,-236.55
554,Andrew Beck,RB,HOU,0.0,-157.9,-236.85000000000002,-236.85000000000002
555,Adam Prentice,RB,NO,0.0,-157.9,-236.85000000000002,-236.85000000000002
556,Taylor Heinicke,QB,LAC,3.12,-263.74,-237.366,-237.366
557,Hendon Hooker,QB,DET,2.68,-264.18,-237.762,-237.762
558,Nick Mullens,QB,MIN,1.32,-265.54,-238.98600000000002,-238.98600000000002
559,Mike White,QB,BUF,1.12,-265.74,-239.16600000000003,-239.16600000000003
560,Josh Johnson,QB,BAL,0.78,-266.08000000000004,-239.47200000000004,-239.47200000000004
561,Kyle Allen,QB,PIT,0.76,-266.1,-239.49000000000004,-239.49000000000004
562,Jarrett Stidham,QB,DEN,0.5,-266.36,-239.72400000000002,-239.72400000000002
563,Chris Oladokun,QB,KC,0.5,-266.36,-239.72400000000002,-239.72400000000002
564,Dylan Laube,RB,LV,-2.0,-159.9,-239.85000000000002,-239.85000000000002
565,Jake Browning,QB,CIN,-0.2,-267.06,-240.354,-240.354
566,Kyle Trask,QB,TB,-0.2,-267.06,-240.354,-240.354
567,Tyson Bagent,QB,CHI,-0.26000000000000006,-267.12,-240.40800000000002,-240.40800000000002
568,Sam Howell,QB,SEA,-0.8400000000000001,-267.7,-240.93,-240.93
569,Clayton Tune,QB,ARI,-2.08,-268.94,-242.046,-242.046
