player_id,player_name,team,position,predicted_points,vor_value,position_rank,is_replacement_level,tier,age,bye_week,adp,adjusted_score,scarcity_multiplier,overall_rank,overall_tier,wr_tier,te_tier,qb_tier,rb_tier
00-0034383,Dalton Schultz,HOU,TE,3.7463089080738,-1.3827663469760632,30,False,10,25,7,-1,-1.52,1.1,194,8,,5.0,,
00-0039163,C.J. Stroud,HOU,QB,15.637693430437677,-1.3962297713666967,19,False,5,25,7,-1,-1.12,0.8,195,8,,,5.0,
00-0035689,Dawson Knox,BUF,TE,3.7215094616405064,-1.4075657934093568,31,False,10,25,7,-1,-1.55,1.1,196,8,,5.0,,
00-0036849,Tutu Atwell,LA,WR,5.449464223285077,-1.4575606551249036,58,False,15,25,7,-1,-1.46,1.0,197,8,5.0,,,
00-0039021,Roschon Johnson,CHI,RB,3.182449243079142,-1.4644649087450103,90,False,9,25,7,-1,-1.76,1.2,198,8,,,,5.0
00-0033948,Jamaal Williams,NO,RB,3.1816981241542184,-1.4652160276699338,91,False,9,25,7,-1,-1.76,1.2,199,8,,,,5.0
00-0036984,Trey Sermon,IND,RB,3.1782472095011913,-1.4686669423229608,92,False,9,25,7,-1,-1.76,1.2,200,8,,,,5.0
00-0034981,Foster Moreau,NO,TE,3.6549462978595106,-1.4741289571903526,32,False,10,25,7,-1,-1.62,1.1,201,8,,5.0,,
00-0033881,Evan Engram,JAX,TE,3.6357945707014094,-1.4932806843484538,33,False,10,25,7,-1,-1.64,1.1,202,8,,5.0,,
00-0039916,Ricky Pearsall,SF,WR,5.400101192154609,-1.506923686255372,59,False,15,25,7,-1,-1.51,1.0,203,8,5.0,,,
00-0038976,Marvin Mims Jr.,DEN,WR,5.35119045368896,-1.555834424721021,60,False,15,25,7,-1,-1.56,1.0,204,8,5.0,,,
00-0037557,Ronnie Rivers,LA,RB,3.040843712882116,-1.606070438942036,93,False,10,25,7,-1,-1.93,1.2,205,8,,,,5.0
00-0039746,Will Shipley,PHI,RB,3.019962927644918,-1.6269512241792343,94,False,10,25,7,-1,-1.95,1.2,206,8,,,,5.0
00-0037085,Tyler Badie,DEN,RB,3.002717332928074,-1.644196818896078,95,False,10,25,7,-1,-1.97,1.2,207,8,,,,5.0
00-0039855,Jalen McMillan,TB,WR,5.262167548420896,-1.644857329989085,61,False,15,25,7,-1,-1.64,1.0,208,8,5.0,,,
00-0037594,Julius Chestnut,TEN,RB,2.9890060119049195,-1.6579081399192326,96,False,10,25,7,-1,-1.99,1.2,209,8,,,,5.0
00-0034208,Mike Boone,CAR,RB,2.9722652442722164,-1.6746489075519357,97,False,10,25,7,-1,-2.01,1.2,210,8,,,,5.0
00-0035860,Tony Jones,ARI,RB,2.939392291697955,-1.7075218601261972,98,False,10,25,7,-1,-2.05,1.2,211,8,,,,5.0
00-0037617,Hassan Haskins,LAC,RB,2.9149720947514584,-1.7319420570726938,99,False,10,25,7,-1,-2.08,1.2,212,8,,,,5.0
00-0038678,Jordan Mims,NO,RB,2.897568773056702,-1.7493453787674502,100,False,10,25,7,-1,-2.1,1.2,213,8,,,,5.0
00-0033526,Samaje Perine,KC,RB,2.8832809549251652,-1.763633196898987,101,False,10,25,7,-1,-2.12,1.2,214,8,,,,5.0
00-0038935,Brenton Strange,JAX,TE,3.3308027763889965,-1.7982724786608668,34,False,11,25,7,-1,-1.98,1.1,215,8,,5.0,,
00-0037086,Grant Calcaterra,PHI,TE,3.327144465760308,-1.801930789289555,35,False,11,25,7,-1,-1.98,1.1,216,8,,5.0,,
00-0034364,Jordan Akins,CLE,TE,3.316331339570565,-1.8127439154792984,36,False,11,25,7,-1,-1.99,1.1,217,8,,5.0,,
00-0036425,DeeJay Dallas,ARI,RB,2.734094060904555,-1.9128200909195971,102,False,11,25,7,-1,-2.3,1.2,218,8,,,,5.0
00-0036096,J.J. Taylor,HOU,RB,2.7247490045128044,-1.9221651473113477,103,False,11,25,7,-1,-2.31,1.2,219,8,,,,5.0
00-0038622,Deuce Vaughn,DAL,RB,2.7129503869689198,-1.9339637648552324,104,False,11,25,7,-1,-2.32,1.2,220,8,,,,5.0
00-0036360,Clyde Edwards-Helaire,NO,RB,2.711647663079729,-1.935266488744423,105,False,11,25,7,-1,-2.32,1.2,221,8,,,,5.0
00-0039393,Jase McClellan,ATL,RB,2.710920018796831,-1.9359941330273212,106,False,11,25,7,-1,-2.32,1.2,222,8,,,,5.0
00-0039757,Terrell Jennings,NE,RB,2.710920018796831,-1.9359941330273212,107,False,11,25,7,-1,-2.32,1.2,223,8,,,,5.0
00-0036244,Colby Parkinson,LA,TE,3.147998711546616,-1.9810765435032471,37,False,11,25,7,-1,-2.18,1.1,224,8,,5.0,,
00-0034115,Jeff Wilson,MIA,RB,2.6657754227200146,-1.9811387291041376,108,False,11,25,7,-1,-2.38,1.2,225,8,,,,5.0
00-0039356,Ja'Tavion Sanders,CAR,TE,3.1356968829478977,-1.9933783721019656,38,False,11,25,7,-1,-2.19,1.1,226,8,,5.0,,
00-0039491,Jalen Coker,CAR,WR,4.911756816347607,-1.9952680620623742,62,False,16,25,7,-1,-2.0,1.0,227,8,5.0,,,
00-0035806,JaMycal Hasty,NE,RB,2.6438804709805015,-2.0030336808436506,109,False,11,25,7,-1,-2.4,1.2,228,8,,,,5.0
00-0035249,Josh Oliver,MIN,TE,3.117036794344937,-2.012038460704926,39,False,11,25,7,-1,-2.21,1.1,229,8,,6.0,,
00-0039066,Michael Mayer,LV,TE,3.051788496906231,-2.0772867581436323,40,False,11,25,7,-1,-2.29,1.1,230,8,,6.0,,
00-0036261,Brandon Aiyuk,SF,WR,4.8243194905834255,-2.0827053878265556,63,False,16,25,7,-1,-2.08,1.0,231,8,5.0,,,
00-0037005,Tommy Tremble,CAR,TE,3.046305090608664,-2.0827701644411993,41,False,11,25,7,-1,-2.29,1.1,232,8,,6.0,,
00-0039851,Drake Maye,NE,QB,14.946980373131959,-2.0869428286724148,20,False,6,25,7,-1,-1.67,0.8,233,8,,,5.0,
00-0039796,Rasheen Ali,BAL,RB,2.527904485690747,-2.119009666133405,110,False,12,25,7,-1,-2.54,1.2,234,8,,,,5.0
00-0037805,Jeremy Ruckert,NYJ,TE,2.9947245876443254,-2.134350667405538,42,False,11,25,7,-1,-2.35,1.1,235,8,,6.0,,
00-0037545,Rashid Shaheed,NO,WR,4.713233819374154,-2.193791059035827,64,False,16,25,7,-1,-2.19,1.0,236,8,5.0,,,
00-0030564,DeAndre Hopkins,KC,WR,4.71319234289598,-2.1938325355140007,65,False,16,25,7,-1,-2.19,1.0,237,8,5.0,,,
00-0039793,AJ Barner,SEA,TE,2.9268463065471217,-2.2022289485027415,43,False,11,25,7,-1,-2.42,1.1,238,8,,6.0,,
00-0036876,Kylen Granson,IND,TE,2.919558431934172,-2.2095168231156914,44,False,11,25,7,-1,-2.43,1.1,239,8,,6.0,,
00-0033357,Taysom Hill,NO,TE,2.893220130755399,-2.2358551242944644,45,False,11,25,7,-1,-2.46,1.1,240,8,,6.0,,
00-0039890,Adonai Mitchell,IND,WR,4.670029579898357,-2.2369952985116237,66,False,16,25,7,-1,-2.24,1.0,241,8,5.0,,,
00-0038619,Andrei Iosivas,CIN,WR,4.641410859880095,-2.2656140185298863,67,False,16,25,7,-1,-2.27,1.0,242,8,5.0,,,
00-0036182,Nick Westbrook-Ikhine,TEN,WR,4.635166710286535,-2.2718581681234458,68,False,16,25,7,-1,-2.27,1.0,243,8,5.0,,,
00-0038547,Luke Schoonmaker,DAL,TE,2.85213212637104,-2.2769431286788233,46,False,11,25,7,-1,-2.5,1.1,244,8,,6.0,,
00-0038454,Keaton Mitchell,BAL,RB,2.3220266617676932,-2.324887490056459,111,False,13,25,7,-1,-2.79,1.2,245,8,,,,5.0
00-0032775,Demarcus Robinson,LA,WR,4.557475849005759,-2.349549029404222,69,False,16,25,7,-1,-2.35,1.0,246,8,5.0,,,
00-0033246,Johnny Mundt,MIN,TE,2.777521240615591,-2.351554014434272,47,False,11,25,7,-1,-2.59,1.1,247,8,,6.0,,
00-0038738,Hunter Luepke,DAL,RB,2.286681248647687,-2.360232903176465,112,False,13,25,7,-1,-2.83,1.2,248,8,,,,5.0
00-0037837,Calvin Austin III,PIT,WR,4.538344764883271,-2.36868011352671,70,False,16,25,7,-1,-2.37,1.0,249,8,5.0,,,
00-0029892,,SF,RB,2.2780330200405086,-2.3688811317836436,113,False,13,25,7,-1,-2.84,1.2,250,8,,,,5.0
00-0032211,Tyler Lockett,SEA,WR,4.51196366191584,-2.395061216494141,71,False,16,25,7,-1,-2.4,1.0,251,8,5.0,,,
00-0031588,Stefon Diggs,HOU,WR,4.510359408808833,-2.396665469601148,72,False,16,25,7,-1,-2.4,1.0,252,8,5.0,,,
00-0038396,Eric Gray,NYG,RB,2.2274244998032104,-2.4194896520209417,114,False,13,25,7,-1,-2.9,1.2,253,8,,,,5.0
00-0034775,Christian Kirk,JAX,WR,4.468508929147741,-2.43851594926224,73,False,16,25,7,-1,-2.44,1.0,254,8,5.0,,,
00-0034521,Allen Lazard,NYJ,WR,4.4602416532477855,-2.4467832251621955,74,False,16,25,7,-1,-2.45,1.0,255,8,5.0,,,
00-0038606,Parker Washington,JAX,WR,4.428314244551256,-2.478710633858725,75,False,16,25,7,-1,-2.48,1.0,256,8,5.0,,,
00-0038559,Michael Wilson,ARI,WR,4.4085889319866745,-2.4984359464233066,76,False,16,25,7,-1,-2.5,1.0,257,8,5.0,,,
00-0038589,Josh Whyle,TEN,TE,2.6207998169490194,-2.508275438100844,48,False,11,25,7,-1,-2.76,1.1,258,8,,6.0,,
00-0037239,Chris Olave,NO,WR,4.353655670897127,-2.553369207512854,77,False,16,25,7,-1,-2.55,1.0,259,8,5.0,,,
00-0038558,Darnell Washington,PIT,TE,2.535849059151984,-2.5932261958978793,49,False,11,25,7,-1,-2.85,1.1,260,8,,6.0,,
00-0039050,Payne Durham,TB,TE,2.5172577181397044,-2.611817536910159,50,False,11,25,7,-1,-2.87,1.1,261,8,,6.0,,
00-0035535,Darius Slayton,NYG,WR,4.287540856745824,-2.6194840216641566,78,False,16,25,7,-1,-2.62,1.0,262,8,5.0,,,
00-0035710,Daniel Jones,MIN,QB,14.404970323263715,-2.628952878540659,21,False,7,25,7,-1,-2.1,0.8,263,8,,,5.0,
00-0039041,Elijah Higgins,ARI,TE,2.4908341828675296,-2.6382410721823337,51,False,11,25,7,-1,-2.9,1.1,264,8,,6.0,,
00-0036980,Elijah Moore,CLE,WR,4.169853266435476,-2.737171611974505,79,False,16,25,7,-1,-2.74,1.0,265,8,5.0,,,
00-0039530,Brevyn Spann-Ford,DAL,TE,2.365262009336383,-2.76381324571348,52,False,11,25,7,-1,-3.04,1.1,266,8,,6.0,,
00-0031544,Amari Cooper,BUF,WR,4.141916778111807,-2.765108100298174,80,False,16,25,7,-1,-2.77,1.0,267,8,5.0,,,
00-0037292,Andrew Ogletree,IND,TE,2.3510892706265842,-2.777985984423279,53,False,11,25,7,-1,-3.06,1.1,268,8,,6.0,,
00-0033591,Noah Brown,WAS,WR,4.121459563617498,-2.785565314792483,81,False,16,25,7,-1,-2.79,1.0,269,8,5.0,,,
00-0036212,Tua Tagovailoa,MIA,QB,14.246069397057463,-2.787853804746911,22,False,7,25,7,-1,-2.23,0.8,270,8,,,5.0,
00-0038563,Tre Tucker,LV,WR,4.112904573037326,-2.7941203053726547,82,False,16,25,7,-1,-2.79,1.0,271,8,5.0,,,
00-0031236,Brandin Cooks,DAL,WR,4.1101312932372505,-2.7968935851727306,83,False,16,25,7,-1,-2.8,1.0,272,8,5.0,,,
00-0037291,Jalen Nailor,MIN,WR,4.105973627065892,-2.801051251344089,84,False,16,25,7,-1,-2.8,1.0,273,8,5.0,,,
00-0039751,Jordan Whittington,LA,WR,4.099954192463878,-2.807070685946103,85,False,16,25,7,-1,-2.81,1.0,274,8,5.0,,,
00-0036422,Adam Trautman,DEN,TE,2.3034681572268876,-2.8256070978229757,54,False,11,25,7,-1,-3.11,1.1,275,8,,6.0,,
00-0036628,John Bates,WAS,TE,2.2853323438510675,-2.8437429111987957,55,False,11,25,7,-1,-3.13,1.1,276,8,,6.0,,
00-0034613,Tanner Hudson,CIN,TE,2.284598225679289,-2.8444770293705743,56,False,11,25,7,-1,-3.13,1.1,277,8,,6.0,,
00-0039342,Xavier Legette,CAR,WR,4.05729163796715,-2.8497332404428306,86,False,16,25,7,-1,-2.85,1.0,278,8,5.0,,,
00-0037539,Lucas Krull,DEN,TE,2.23025677321244,-2.898818481837423,57,False,11,25,7,-1,-3.19,1.1,279,8,,6.0,,
00-0035631,Drew Sample,CIN,TE,2.2250838014950345,-2.903991453554829,58,False,11,25,7,-1,-3.19,1.1,280,8,,6.0,,
00-0035125,,MIA,RB,1.7405202490330447,-2.906393902791107,115,False,14,25,7,-1,-3.49,1.2,281,8,,,,5.0
00-0039359,Cade Stover,HOU,TE,2.1829056496277883,-2.946169605422075,59,False,11,25,7,-1,-3.24,1.1,282,8,,6.0,,
00-0036297,Darrynton Evans,CHI,RB,1.663383598535529,-2.983530553288623,116,False,14,25,7,-1,-3.58,1.2,283,8,,,,5.0
00-0039868,Troy Franklin,DEN,WR,3.9225314156995976,-2.9844934627103834,87,False,17,25,7,-1,-2.98,1.0,284,8,5.0,,,
00-0036727,Adam Prentice,NO,RB,1.6544083860644494,-2.9925057657597027,117,False,14,25,7,-1,-3.59,1.2,285,8,,,,5.0
00-0038979,Cedric Tillman,CLE,WR,3.9127867578171527,-2.9942381205928283,88,False,17,25,7,-1,-2.99,1.0,286,8,5.0,,,
00-0034959,Andrew Beck,HOU,RB,1.6491393953843911,-2.997774756439761,118,False,14,25,7,-1,-3.6,1.2,287,8,,,,5.0
00-0036842,Kene Nwangwu,NYJ,RB,1.6491393953843911,-2.997774756439761,119,False,14,25,7,-1,-3.6,1.2,288,8,,,,5.0
00-0033376,,BAL,RB,1.644842371939868,-3.002071779884284,120,False,14,25,7,-1,-3.6,1.2,289,8,,,,5.0
00-0039814,Erick All,CIN,TE,2.1268173956673495,-3.0022578593825138,60,False,11,25,7,-1,-3.3,1.1,290,8,,6.0,,
00-0039074,Davis Allen,LA,TE,2.1196917453203987,-3.0093835097294646,61,False,11,25,7,-1,-3.31,1.1,291,8,,6.0,,
00-0038394,Will Mallory,IND,TE,2.116673594323007,-3.0124016607268564,62,False,11,25,7,-1,-3.31,1.1,292,8,,6.0,,
00-0037450,Tyreik McAllister,LV,RB,1.6319316707990508,-3.0149824810251014,121,False,14,25,7,-1,-3.62,1.2,293,8,,,,5.0
00-0038720,Julian Hill,MIA,TE,2.11244239562789,-3.016632859421973,63,False,11,25,7,-1,-3.32,1.1,294,8,,6.0,,
00-0036510,Kenny Yeboah,NYJ,TE,2.0861360113473384,-3.042939243702525,64,False,11,25,7,-1,-3.35,1.1,295,8,,6.0,,
00-0033576,Eric Saubert,SF,TE,2.0848592950216855,-3.0442159600281777,65,False,11,25,7,-1,-3.35,1.1,296,8,,6.0,,
00-0036887,Luke Farrell,JAX,TE,2.068197279280698,-3.060877975769165,66,False,11,25,7,-1,-3.37,1.1,297,8,,6.0,,
00-0036754,Brock Wright,DET,TE,2.062925384636797,-3.0661498704130663,67,False,11,25,7,-1,-3.37,1.1,298,8,,6.0,,
00-0036232,Harrison Bryant,LV,TE,2.0424780441879666,-3.0865972108618966,68,False,11,25,7,-1,-3.4,1.1,299,8,,6.0,,
00-0035216,Diontae Johnson,HOU,WR,3.816549787765033,-3.090475090644948,89,False,17,25,7,-1,-3.09,1.0,300,8,6.0,,,
00-0036429,Charlie Woerner,ATL,TE,2.0313654999675568,-3.0977097550823065,69,False,11,25,7,-1,-3.41,1.1,301,8,,6.0,,
00-0031595,,DEN,RB,1.5486051564862606,-3.0983089953378915,122,False,14,25,7,-1,-3.72,1.2,302,8,,,,5.0
00-0032394,Nick Vannett,TEN,TE,2.0230940785824476,-3.1059811764674157,70,False,11,25,7,-1,-3.42,1.1,303,8,,6.0,,
00-0037801,KaVontae Turpin,DAL,WR,3.7868402872521374,-3.1201845911578436,90,False,17,25,7,-1,-3.12,1.0,304,8,6.0,,,
00-0037252,Greg Dulcich,NYG,TE,2.007595115286277,-3.121480139763586,71,False,11,25,7,-1,-3.43,1.1,305,8,,6.0,,
00-0036370,Joshua Kelley,TEN,RB,1.5244161612372233,-3.122497990586929,123,False,14,25,7,-1,-3.75,1.2,306,8,,,,5.0
00-0035924,Jonathan Ward,PIT,RB,1.5237290934884193,-3.123185058335733,124,False,14,25,7,-1,-3.75,1.2,307,8,,,,5.0
00-0038783,Nate Adkins,DEN,TE,2.0044320985837456,-3.1246431564661177,72,False,11,25,7,-1,-3.44,1.1,308,8,,6.0,,
00-0035311,Myles Gaskin,JAX,RB,1.518222184506131,-3.128691967318021,125,False,14,25,7,-1,-3.75,1.2,309,8,,,,5.0
00-0037304,Connor Heyward,PIT,TE,1.9993810268138532,-3.1296942282360103,73,False,11,25,7,-1,-3.44,1.1,310,8,,6.0,,
00-0034798,Durham Smythe,MIA,TE,1.9992480170137852,-3.129827238036078,74,False,11,25,7,-1,-3.44,1.1,311,8,,6.0,,
00-0038710,Blake Whiteheart,CLE,TE,1.999046676337267,-3.1300285787125963,75,False,11,25,7,-1,-3.44,1.1,312,8,,6.0,,
00-0039407,Dylan Laube,LV,RB,1.515049218203907,-3.1318649336202453,126,False,14,25,7,-1,-3.76,1.2,313,8,,,,5.0
00-0033895,Gerald Everett,CHI,TE,1.9931495221212725,-3.135925732928591,76,False,11,25,7,-1,-3.45,1.1,314,8,,6.0,,
00-0038614,,LAC,RB,1.5076484419737368,-3.1392657098504153,127,False,14,25,7,-1,-3.77,1.2,315,8,,,,5.0
00-0033217,Mo Alie-Cox,IND,TE,1.9882321954029791,-3.140843059646884,77,False,11,25,7,-1,-3.45,1.1,316,8,,6.0,,
00-0035500,Greg Dortch,ARI,WR,3.7654890794601013,-3.1415357989498798,91,False,17,25,7,-1,-3.14,1.0,317,8,6.0,,,
00-0031585,MyCole Pruitt,PIT,TE,1.9872218786484788,-3.1418533764013845,78,False,11,25,7,-1,-3.46,1.1,318,8,,6.0,,
00-0036825,Feleipe Franks,CAR,TE,1.9858129340461697,-3.143262321003694,79,False,11,25,7,-1,-3.46,1.1,319,8,,6.0,,
00-0036450,Ke'Shawn Vaughn,SF,RB,1.5026994799754307,-3.1442146718487214,128,False,14,25,7,-1,-3.77,1.2,320,8,,,,5.0
00-0039067,Rashee Rice,KC,WR,3.761420983444681,-3.1456038949653,92,False,17,25,7,-1,-3.15,1.0,321,8,6.0,,,
00-0038046,Charlie Kolar,BAL,TE,1.9742345254294011,-3.154840729620462,80,False,11,25,7,-1,-3.47,1.1,322,8,,6.0,,
00-0036590,Quintin Morris,BUF,TE,1.9712244528636709,-3.1578508021861924,81,False,11,25,7,-1,-3.47,1.1,323,8,,6.0,,
00-0033555,Mack Hollins,BUF,WR,3.7475880384392095,-3.1594368399707715,93,False,17,25,7,-1,-3.16,1.0,324,8,6.0,,,
00-0034830,Hayden Hurst,LAC,TE,1.950469278150626,-3.178605976899237,82,False,11,25,7,-1,-3.5,1.1,325,8,,6.0,,
00-0039617,Jacob Kibodi,CLE,RB,1.464740769416715,-3.182173382407437,129,False,14,25,7,-1,-3.82,1.2,326,8,,,,5.0
00-0039144,Luke Musgrave,GB,TE,1.9410816147042826,-3.1879936403455806,83,False,11,25,7,-1,-3.51,1.1,327,8,,6.0,,
00-0036945,Justin Fields,PIT,QB,13.844704937196695,-3.1892182646076783,23,False,8,25,7,-1,-2.55,0.8,328,8,,,5.0,
00-0038938,Jalin Hyatt,NYG,WR,3.7123399537853174,-3.1946849246246636,94,False,17,25,7,-1,-3.19,1.0,329,8,6.0,,,
00-0036187,,BUF,RB,1.4436415371032203,-3.203272614720932,130,False,14,25,7,-1,-3.84,1.2,330,8,,,,5.0
00-0037827,Tyrion Davis-Price,PHI,RB,1.4436415371032203,-3.203272614720932,131,False,14,25,7,-1,-3.84,1.2,331,8,,,,5.0
00-0039420,Jaheim Bell,NE,TE,1.9166907842299998,-3.2123844708198632,84,False,11,25,7,-1,-3.53,1.1,332,8,,6.0,,
00-0035594,Travis Homer,CHI,RB,1.4186726380634043,-3.228241513760748,132,False,14,25,7,-1,-3.87,1.2,333,8,,,,5.0
00-0038643,Brayden Willis,SF,TE,1.8981421874559594,-3.230933067593904,85,False,11,25,7,-1,-3.55,1.1,334,8,,6.0,,
00-0039316,Baylor Cupp,KC,TE,1.8981421874559594,-3.230933067593904,86,False,11,25,7,-1,-3.55,1.1,335,8,,6.0,,
00-0039458,Brenden Bates,CLE,TE,1.8981421874559594,-3.230933067593904,87,False,11,25,7,-1,-3.55,1.1,336,8,,6.0,,
00-0039648,David Martin-Robinson,TEN,TE,1.8908084785268326,-3.2382667765230306,88,False,11,25,7,-1,-3.56,1.1,337,8,,6.0,,
00-0039737,Tip Reiman,ARI,TE,1.8875032274950287,-3.2415720275548345,89,False,11,25,7,-1,-3.57,1.1,338,8,,6.0,,
00-0032918,,MIN,RB,1.3979930621810943,-3.2489210896430576,133,False,14,25,7,-1,-3.9,1.2,339,8,,,,5.0
00-0034365,Ian Thomas,CAR,TE,1.8785692014399331,-3.2505060536099304,90,False,11,25,7,-1,-3.58,1.1,340,8,,6.0,,
00-0033282,Curtis Samuel,BUF,WR,3.654996091540623,-3.252028786869358,95,False,17,25,7,-1,-3.25,1.0,341,8,6.0,,,
00-0039603,British Brooks,HOU,RB,1.3903259840567401,-3.2565881677674122,134,False,14,25,7,-1,-3.91,1.2,342,8,,,,5.0
00-0039150,Bryce Young,CAR,QB,13.772605112970771,-3.261318088833603,24,False,8,25,7,-1,-2.61,0.8,343,8,,,5.0,
00-0036438,Stephen Sullivan,CAR,TE,1.86530089626092,-3.263774358788943,91,False,11,25,7,-1,-3.59,1.1,344,8,,6.0,,
00-0035547,Joseph Fortson,KC,TE,1.8614719398172315,-3.267603315232632,92,False,11,25,7,-1,-3.59,1.1,345,8,,6.0,,
00-0033893,Dalvin Cook,DAL,RB,1.3744344020734078,-3.2724797497507443,135,False,14,25,7,-1,-3.93,1.2,346,8,,,,5.0
00-0036640,Zach Davidson,BUF,TE,1.855333843773926,-3.273741411275937,93,False,11,25,7,-1,-3.6,1.1,347,8,,6.0,,
00-0038393,Dontayvion Wicks,GB,WR,3.6274391622640043,-3.2795857161459767,96,False,17,25,7,-1,-3.28,1.0,348,8,6.0,,,
00-0037745,Velus Jones Jr.,CAR,RB,1.3637877777262457,-3.2831263740979066,136,False,14,25,7,-1,-3.94,1.2,349,8,,,,5.0
00-0036556,Brevin Jordan,HOU,TE,1.843870570899339,-3.285204684150524,94,False,11,25,7,-1,-3.61,1.1,350,8,,6.0,,
00-0031299,Jordan Matthews,CAR,TE,1.8423923133252034,-3.28668294172466,95,False,11,25,7,-1,-3.62,1.1,351,8,,6.0,,
00-0037609,Aaron Shampklin,PIT,RB,1.3562786220436323,-3.29063552978052,137,False,14,25,7,-1,-3.95,1.2,352,8,,,,5.0
00-0038115,Daniel Bellinger,NYG,TE,1.8336029705490835,-3.2954722845007796,96,False,11,25,7,-1,-3.63,1.1,353,8,,6.0,,
00-0039811,MarShawn Lloyd,GB,RB,1.3508825341114372,-3.296031617712715,138,False,14,25,7,-1,-3.96,1.2,354,8,,,,5.0
00-0031690,Eric Tomlinson,LAC,TE,1.8309324156052924,-3.298142839444571,97,False,11,25,7,-1,-3.63,1.1,355,8,,6.0,,
00-0039244,Chris Collier,LV,RB,1.33521182365385,-3.311702328170302,139,False,14,25,7,-1,-3.97,1.2,356,8,,,,5.0
00-0039344,Jonathon Brooks,CAR,RB,1.3307729690106158,-3.3161411828135363,140,False,14,25,7,-1,-3.98,1.2,357,8,,,,5.0
00-0036741,Jack Stoll,MIA,TE,1.807417401116064,-3.3216578539337993,98,False,11,25,7,-1,-3.65,1.1,358,8,,6.0,,
00-0039880,Malik Washington,MIA,WR,3.5844261057197935,-3.3225987726901876,97,False,17,25,7,-1,-3.32,1.0,359,8,6.0,,,
00-0033110,Tyler Higbee,LA,TE,1.8052508954382105,-3.3238243596116526,99,False,11,25,7,-1,-3.66,1.1,360,8,,6.0,,
00-0037654,Tucker Fisk,LAC,TE,1.7967850222678308,-3.3322902327820323,100,False,11,25,7,-1,-3.67,1.1,361,8,,6.0,,
00-0039424,Devaughn Vele,DEN,WR,3.571356066682749,-3.335668811727232,98,False,17,25,7,-1,-3.34,1.0,362,8,6.0,,,
00-0039573,Blake Watson,DEN,RB,1.3102278587300222,-3.3366862930941297,141,False,14,25,7,-1,-4.0,1.2,363,8,,,,5.0
00-0039364,Sione Vaki,DET,RB,1.3042187486770873,-3.342695403147065,142,False,14,25,7,-1,-4.01,1.2,364,8,,,,5.0
00-0034272,Marquez Valdes-Scantling,NO,WR,3.55940410696634,-3.347620771443641,99,False,17,25,7,-1,-3.35,1.0,365,8,6.0,,,
00-0037614,John Metchie III,HOU,WR,3.5499668202833754,-3.3570580581266056,100,False,17,25,7,-1,-3.36,1.0,366,8,6.0,,,
00-0036670,Jermar Jefferson,DET,RB,1.2852236420408927,-3.3616905097832595,143,False,14,25,7,-1,-4.03,1.2,367,8,,,,5.0
00-0039164,Anthony Richardson,IND,QB,13.662954812288984,-3.37096838951539,25,False,8,25,7,-1,-2.7,0.8,368,8,,,5.0,
00-0039747,Ainias Smith,PHI,WR,3.5347562488323803,-3.3722686295776008,101,False,17,25,7,-1,-3.37,1.0,369,8,6.0,,,
00-0038498,E.J. Jenkins,PHI,TE,1.7541718149645584,-3.374903440085305,101,False,11,25,7,-1,-3.71,1.1,370,8,,6.0,,
00-0031484,Chris Manhertz,NYG,TE,1.738419601037184,-3.3906556540126793,102,False,11,25,7,-1,-3.73,1.1,371,8,,6.0,,
00-0033439,Pharaoh Brown,SEA,TE,1.7372469324270574,-3.391828322622806,103,False,11,25,7,-1,-3.73,1.1,372,8,,6.0,,
00-0035208,Olamide Zaccheaus,WAS,WR,3.510410780468315,-3.396614097941666,102,False,17,25,7,-1,-3.4,1.0,373,8,6.0,,,
00-0036196,Gabe Davis,JAX,WR,3.5046083227603773,-3.4024165556496038,103,False,17,25,7,-1,-3.4,1.0,374,8,6.0,,,
00-0036331,Devin Duvernay,JAX,WR,3.503767188872534,-3.403257689537447,104,False,17,25,7,-1,-3.4,1.0,375,8,6.0,,,
00-0037475,Stone Smartt,LAC,TE,1.7251300903874889,-3.4039451646623746,104,False,11,25,7,-1,-3.74,1.1,376,8,,6.0,,
00-0033009,Tyler Boyd,TEN,WR,3.485267749717977,-3.421757128692004,105,False,17,25,7,-1,-3.42,1.0,377,8,6.0,,,
00-0038809,Ben Sims,GB,TE,1.6997771364148964,-3.429298118634967,105,False,11,25,7,-1,-3.77,1.1,378,8,,6.0,,
00-0032385,Sterling Shepard,TB,WR,3.47514780874324,-3.431877069666741,106,False,17,25,7,-1,-3.43,1.0,379,8,6.0,,,
00-0037004,Hunter Long,LA,TE,1.6937096802349092,-3.435365574814954,106,False,11,25,7,-1,-3.78,1.1,380,8,,6.0,,
00-0039299,George Holani,SEA,RB,1.209471172289219,-3.437442979534933,144,False,14,25,7,-1,-4.12,1.2,381,8,,,,5.0
00-0036626,Dyami Brown,WAS,WR,3.459632108295125,-3.447392770114856,107,False,17,25,7,-1,-3.45,1.0,382,8,6.0,,,
00-0039703,Cody Schrader,LA,RB,1.1992147327312046,-3.4476994190929475,145,False,14,25,7,-1,-4.14,1.2,383,8,,,,5.0
00-0033589,David Moore,CAR,WR,3.4524986764492924,-3.4545262019606886,108,False,17,25,7,-1,-3.45,1.0,384,8,6.0,,,
00-0039912,Ben Sinnott,WAS,TE,1.6567579760284818,-3.4723172790213814,107,False,11,25,7,-1,-3.82,1.1,385,8,,6.0,,
